function,model_name,timestamp,prompt,response,status,api_call_count
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:28,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
015-001-

[질문]
지난주 대비 품절 자주 나는 품목 바로 볼 포인트 뭐야?

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:29,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
015-001-

[질문]
지난주 대비 품절 자주 나는 품목 바로 볼 포인트 뭐야?

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:31,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
015-001-

[질문]
지난주 대비 품절 자주 나는 품목 바로 볼 포인트 뭐야?

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:31,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
ordering

[질문번호]
016-001-

[질문]
지난주 대비 수동 발주 많은 품목 핵심만 짚어줘

[테이블/컬럼]
raw_order_extract, ordering_selections

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:32,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
ordering

[질문번호]
016-001-

[질문]
지난주 대비 수동 발주 많은 품목 핵심만 짚어줘

[테이블/컬럼]
raw_order_extract, ordering_selections

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:34,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
ordering

[질문번호]
016-001-

[질문]
지난주 대비 수동 발주 많은 품목 핵심만 짚어줘

[테이블/컬럼]
raw_order_extract, ordering_selections

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:34,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
017-001-

[질문]
지난달 대비 재고 부족 품목 바로 조치할 것부터 알려줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:35,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
017-001-

[질문]
지난달 대비 재고 부족 품목 바로 조치할 것부터 알려줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:37,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
017-001-

[질문]
지난달 대비 재고 부족 품목 바로 조치할 것부터 알려줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:38,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
sales

[질문번호]
018-001-

[질문]
이번 주 요일별 매출 바로 조치할 것부터 알려줘

[테이블/컬럼]
core_channel_sales, core_hourly_item_sales, core_daily_item_sales

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:39,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
sales

[질문번호]
018-001-

[질문]
이번 주 요일별 매출 바로 조치할 것부터 알려줘

[테이블/컬럼]
core_channel_sales, core_hourly_item_sales, core_daily_item_sales

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:41,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
sales

[질문번호]
018-001-

[질문]
이번 주 요일별 매출 바로 조치할 것부터 알려줘

[테이블/컬럼]
core_channel_sales, core_hourly_item_sales, core_daily_item_sales

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:41,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
019-001-

[질문]
요즘 폐기 많은 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:42,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
019-001-

[질문]
요즘 폐기 많은 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:44,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
019-001-

[질문]
요즘 폐기 많은 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:44,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
020-001-

[질문]
요즘 생산 늦는 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:45,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
020-001-

[질문]
요즘 생산 늦는 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:47,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
020-001-

[질문]
요즘 생산 늦는 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:48,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
021-001-

[질문]
이번 주 재고 부족 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:49,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
021-001-

[질문]
이번 주 재고 부족 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:51,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
021-001-

[질문]
이번 주 재고 부족 품목 지금 확인할 것만 말해줘

[테이블/컬럼]
core_stock_rate, core_stockout_time, core_hourly_item_sales, production_registrations

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:51,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
sales

[질문번호]
022-001-

[질문]
오늘 저마진 상품 핵심만 짚어줘

[테이블/컬럼]
core_channel_sales, core_hourly_item_sales, core_daily_item_sales

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:52,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
sales

[질문번호]
022-001-

[질문]
오늘 저마진 상품 핵심만 짚어줘

[테이블/컬럼]
core_channel_sales, core_hourly_item_sales, core_daily_item_sales

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:54,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
sales

[질문번호]
022-001-

[질문]
오늘 저마진 상품 핵심만 짚어줘

[테이블/컬럼]
core_channel_sales, core_hourly_item_sales, core_daily_item_sales

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:54,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
001-001-

[질문]
오늘 품목별 폐기 수량을 판매 수량으로 나눈 폐기율 높은 품목 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:55,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
001-001-

[질문]
오늘 품목별 폐기 수량을 판매 수량으로 나눈 폐기율 높은 품목 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:57,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
001-001-

[질문]
오늘 품목별 폐기 수량을 판매 수량으로 나눈 폐기율 높은 품목 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:58,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
002-001-

[질문]
어제 폐기율이 가장 높았던 품목 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:47:59,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
002-001-

[질문]
어제 폐기율이 가장 높았던 품목 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:01,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
002-001-

[질문]
어제 폐기율이 가장 높았던 품목 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:01,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
008-001-

[질문]
오늘 재고율 구간별(0~20%, 20~50%, 50~80%, 80~100%) 품목 수 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:02,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
008-001-

[질문]
오늘 재고율 구간별(0~20%, 20~50%, 50~80%, 80~100%) 품목 수 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:04,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
008-001-

[질문]
오늘 재고율 구간별(0~20%, 20~50%, 50~80%, 80~100%) 품목 수 알려줘

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:04,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
009-001-

[질문]
어제 기준 재고율이 50% 미만인 품목 몇 개야?

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:05,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
009-001-

[질문]
어제 기준 재고율이 50% 미만인 품목 몇 개야?

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,2
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:07,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
009-001-

[질문]
어제 기준 재고율이 50% 미만인 품목 몇 개야?

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,3
call_gemini_text,gemini-3-flash-preview,2026-04-24 20:48:08,"다음 골든쿼리 문항을 패턴 매칭용 메타데이터로 변환하세요.

[도메인]
production

[질문번호]
010-001-

[질문]
이번 주 재고율 80% 이상으로 유지된 품목은 뭐야?

[테이블/컬럼]
core_stock_rate.stk_rt, core_hourly_item_sales.sale_qty

출력 규칙:
- intent_id: 영문 snake_case, 3~6 토큰
- synonyms: 사용자 표현 다양화용 한국어 문장/구 6개 이하
- synonyms에는 날짜/상품/수량 변수 치환 가능한 표현 포함
- JSON으로만 출력

출력 형식:
{
  ""intent_id"": ""example_intent_id"",
  ""synonyms"": [""동의어1"", ""동의어2"", ""동의어3""]
}","오류: [Errno 8] nodename nor servname provided, or not known",실패,1
